origin_nid,destin_nid,traveler_id,departure_time,enter_station,exit_station
33,31,602,33450,dongxiayuan,changying
41,29,603,30532,wuzi_xueyuan_lu,beiyunhexi
37,31,604,22260,lucheng,changying
34,28,605,25001,haojiafu,beiyunhedong
38,33,606,34065,qingnian_lu,dongxiayuan
38,41,607,31249,qingnian_lu,wuzi_xueyuan_lu
36,39,608,25913,jintai_lu,shilipu
33,32,609,27538,dongxiayuan,dalianpo
38,33,610,25328,qingnian_lu,dongxiayuan
28,30,611,28991,beiyunhedong,caofang
33,35,612,30955,dongxiayuan,huangqu
31,34,613,28410,changying,haojiafu
39,29,614,22527,shilipu,beiyunhexi
29,30,615,35425,beiyunhexi,caofang
40,30,616,31431,tongzhou_beiguan,caofang
40,36,617,25639,tongzhou_beiguan,jintai_lu
40,34,618,23411,tongzhou_beiguan,haojiafu
40,41,619,22345,tongzhou_beiguan,wuzi_xueyuan_lu
38,32,620,28736,qingnian_lu,dalianpo
38,40,621,34453,qingnian_lu,tongzhou_beiguan
36,41,622,22030,jintai_lu,wuzi_xueyuan_lu
39,28,623,34046,shilipu,beiyunhedong
37,35,624,22237,lucheng,huangqu
36,35,625,21897,jintai_lu,huangqu
30,28,626,21963,caofang,beiyunhedong
30,40,627,25861,caofang,tongzhou_beiguan
36,29,628,22957,jintai_lu,beiyunhexi
32,36,629,26024,dalianpo,jintai_lu
36,40,630,29297,jintai_lu,tongzhou_beiguan
40,28,631,34708,tongzhou_beiguan,beiyunhedong
31,37,632,25869,changying,lucheng
31,28,633,30830,changying,beiyunhedong
30,36,634,35197,caofang,jintai_lu
35,41,635,26390,huangqu,wuzi_xueyuan_lu
39,38,636,35529,shilipu,qingnian_lu
40,30,637,32072,tongzhou_beiguan,caofang
34,39,638,30325,haojiafu,shilipu
39,37,639,29614,shilipu,lucheng
30,31,640,34508,caofang,changying
37,29,641,25401,lucheng,beiyunhexi
33,38,642,24586,dongxiayuan,qingnian_lu
33,39,643,29551,dongxiayuan,shilipu
35,33,644,21686,huangqu,dongxiayuan
30,40,645,35405,caofang,tongzhou_beiguan
35,41,646,31201,huangqu,wuzi_xueyuan_lu
32,39,647,24339,dalianpo,shilipu
32,39,648,27127,dalianpo,shilipu
31,36,649,29675,changying,jintai_lu
33,38,650,22035,dongxiayuan,qingnian_lu
34,36,651,31581,haojiafu,jintai_lu
28,31,652,25532,beiyunhedong,changying
41,38,653,34642,wuzi_xueyuan_lu,qingnian_lu
28,35,654,28223,beiyunhedong,huangqu
39,35,655,27975,shilipu,huangqu
30,36,656,21825,caofang,jintai_lu
32,37,657,26985,dalianpo,lucheng
38,34,658,31795,qingnian_lu,haojiafu
39,36,659,35200,shilipu,jintai_lu
32,41,660,26775,dalianpo,wuzi_xueyuan_lu
37,38,661,33635,lucheng,qingnian_lu
29,39,662,30926,beiyunhexi,shilipu
39,35,663,35695,shilipu,huangqu
32,30,664,29220,dalianpo,caofang
34,41,665,24977,haojiafu,wuzi_xueyuan_lu
39,33,666,35581,shilipu,dongxiayuan
40,31,667,35165,tongzhou_beiguan,changying
41,34,668,33282,wuzi_xueyuan_lu,haojiafu
34,40,669,27253,haojiafu,tongzhou_beiguan
39,31,670,32697,shilipu,changying
37,40,671,31739,lucheng,tongzhou_beiguan
41,35,672,23717,wuzi_xueyuan_lu,huangqu
40,37,673,28753,tongzhou_beiguan,lucheng
32,40,674,35550,dalianpo,tongzhou_beiguan
33,30,675,34297,dongxiayuan,caofang
40,33,676,26027,tongzhou_beiguan,dongxiayuan
40,41,677,35188,tongzhou_beiguan,wuzi_xueyuan_lu
40,38,678,35408,tongzhou_beiguan,qingnian_lu
30,39,679,27769,caofang,shilipu
39,41,680,27656,shilipu,wuzi_xueyuan_lu
38,36,681,27818,qingnian_lu,jintai_lu
33,37,682,25559,dongxiayuan,lucheng
34,41,683,29057,haojiafu,wuzi_xueyuan_lu
35,28,684,24286,huangqu,beiyunhedong
38,37,685,33977,qingnian_lu,lucheng
32,33,686,27622,dalianpo,dongxiayuan
36,37,687,22885,jintai_lu,lucheng
39,34,688,27655,shilipu,haojiafu
35,31,689,26485,huangqu,changying
41,32,690,32729,wuzi_xueyuan_lu,dalianpo
39,34,691,30892,shilipu,haojiafu
29,41,692,28545,beiyunhexi,wuzi_xueyuan_lu
33,32,693,32848,dongxiayuan,dalianpo
35,40,694,26950,huangqu,tongzhou_beiguan
33,28,695,30987,dongxiayuan,beiyunhedong
33,30,696,34260,dongxiayuan,caofang
38,33,697,33320,qingnian_lu,dongxiayuan
39,38,698,33468,shilipu,qingnian_lu
32,31,699,23828,dalianpo,changying
28,33,700,31102,beiyunhedong,dongxiayuan
39,31,701,35434,shilipu,changying
32,34,702,24367,dalianpo,haojiafu
37,32,703,29208,lucheng,dalianpo
34,37,704,27432,haojiafu,lucheng
37,34,705,29383,lucheng,haojiafu
29,34,706,28947,beiyunhexi,haojiafu
31,38,707,23874,changying,qingnian_lu
34,41,708,27989,haojiafu,wuzi_xueyuan_lu
29,40,709,33594,beiyunhexi,tongzhou_beiguan
41,36,710,29627,wuzi_xueyuan_lu,jintai_lu
36,28,711,31855,jintai_lu,beiyunhedong
35,31,712,31801,huangqu,changying
40,29,713,29544,tongzhou_beiguan,beiyunhexi
39,30,714,29134,shilipu,caofang
34,33,715,35840,haojiafu,dongxiayuan
29,30,716,33360,beiyunhexi,caofang
32,39,717,34702,dalianpo,shilipu
28,39,718,30847,beiyunhedong,shilipu
38,28,719,24704,qingnian_lu,beiyunhedong
35,29,720,35153,huangqu,beiyunhexi
40,34,721,26268,tongzhou_beiguan,haojiafu
31,29,722,33040,changying,beiyunhexi
41,33,723,33481,wuzi_xueyuan_lu,dongxiayuan
30,37,724,33930,caofang,lucheng
39,41,725,28749,shilipu,wuzi_xueyuan_lu
36,37,726,32733,jintai_lu,lucheng
29,34,727,34180,beiyunhexi,haojiafu
38,36,728,27126,qingnian_lu,jintai_lu
34,41,729,27101,haojiafu,wuzi_xueyuan_lu
30,28,730,25493,caofang,beiyunhedong
40,38,731,30177,tongzhou_beiguan,qingnian_lu
30,39,732,33463,caofang,shilipu
33,40,733,31759,dongxiayuan,tongzhou_beiguan
35,41,734,26117,huangqu,wuzi_xueyuan_lu
40,33,735,24223,tongzhou_beiguan,dongxiayuan
30,41,736,35231,caofang,wuzi_xueyuan_lu
40,29,737,28785,tongzhou_beiguan,beiyunhexi
38,28,738,24390,qingnian_lu,beiyunhedong
37,28,739,24816,lucheng,beiyunhedong
40,31,740,26499,tongzhou_beiguan,changying
41,36,741,30401,wuzi_xueyuan_lu,jintai_lu
39,31,742,26070,shilipu,changying
31,35,743,34406,changying,huangqu
36,32,744,25522,jintai_lu,dalianpo
37,35,745,24610,lucheng,huangqu
37,39,746,24536,lucheng,shilipu
36,30,747,32939,jintai_lu,caofang
31,33,748,32651,changying,dongxiayuan
32,30,749,34408,dalianpo,caofang
34,33,750,25707,haojiafu,dongxiayuan
36,37,751,34051,jintai_lu,lucheng
35,34,752,35663,huangqu,haojiafu
35,37,753,32121,huangqu,lucheng
41,40,754,32800,wuzi_xueyuan_lu,tongzhou_beiguan
41,33,755,30876,wuzi_xueyuan_lu,dongxiayuan
33,31,756,26498,dongxiayuan,changying
31,39,757,24477,changying,shilipu
40,38,758,26445,tongzhou_beiguan,qingnian_lu
38,30,759,29627,qingnian_lu,caofang
41,32,760,33912,wuzi_xueyuan_lu,dalianpo
37,35,761,25337,lucheng,huangqu
30,39,762,30241,caofang,shilipu
41,39,763,27867,wuzi_xueyuan_lu,shilipu
40,39,764,28331,tongzhou_beiguan,shilipu
35,36,765,26982,huangqu,jintai_lu
32,36,766,23677,dalianpo,jintai_lu
37,41,767,26376,lucheng,wuzi_xueyuan_lu
41,39,768,33756,wuzi_xueyuan_lu,shilipu
31,33,769,34960,changying,dongxiayuan
28,33,770,28052,beiyunhedong,dongxiayuan
33,34,771,34225,dongxiayuan,haojiafu
37,36,772,34273,lucheng,jintai_lu
36,31,773,23255,jintai_lu,changying
34,39,774,31866,haojiafu,shilipu
36,39,775,27206,jintai_lu,shilipu
39,28,776,35989,shilipu,beiyunhedong
37,38,777,28565,lucheng,qingnian_lu
41,32,778,24632,wuzi_xueyuan_lu,dalianpo
41,29,779,27172,wuzi_xueyuan_lu,beiyunhexi
36,28,780,23037,jintai_lu,beiyunhedong
34,33,781,23856,haojiafu,dongxiayuan
35,40,782,24298,huangqu,tongzhou_beiguan
34,39,783,26720,haojiafu,shilipu
33,37,784,26470,dongxiayuan,lucheng
34,38,785,31856,haojiafu,qingnian_lu
33,31,786,32132,dongxiayuan,changying
33,38,787,34365,dongxiayuan,qingnian_lu
32,31,788,30133,dalianpo,changying
35,34,789,34406,huangqu,haojiafu
36,29,790,27275,jintai_lu,beiyunhexi
33,32,791,23059,dongxiayuan,dalianpo
33,38,792,29053,dongxiayuan,qingnian_lu
39,38,793,35867,shilipu,qingnian_lu
29,36,794,35557,beiyunhexi,jintai_lu
34,36,795,30249,haojiafu,jintai_lu
32,31,796,27723,dalianpo,changying
33,32,797,33063,dongxiayuan,dalianpo
35,34,798,23381,huangqu,haojiafu
39,32,799,34006,shilipu,dalianpo
37,28,800,34190,lucheng,beiyunhedong
40,37,801,21962,tongzhou_beiguan,lucheng
31,35,802,24163,changying,huangqu
37,36,803,33932,lucheng,jintai_lu
32,33,804,26367,dalianpo,dongxiayuan
40,33,805,27596,tongzhou_beiguan,dongxiayuan
36,33,806,27068,jintai_lu,dongxiayuan
36,29,807,26183,jintai_lu,beiyunhexi
28,40,808,32883,beiyunhedong,tongzhou_beiguan
33,40,809,26027,dongxiayuan,tongzhou_beiguan
35,41,810,21805,huangqu,wuzi_xueyuan_lu
36,31,811,29174,jintai_lu,changying
39,37,812,23745,shilipu,lucheng
38,36,813,34168,qingnian_lu,jintai_lu
31,34,814,32905,changying,haojiafu
29,40,815,26965,beiyunhexi,tongzhou_beiguan
40,30,816,31186,tongzhou_beiguan,caofang
28,36,817,22363,beiyunhedong,jintai_lu
31,29,818,28188,changying,beiyunhexi
36,30,819,30654,jintai_lu,caofang
34,33,820,35184,haojiafu,dongxiayuan
41,34,821,24261,wuzi_xueyuan_lu,haojiafu
31,38,822,31919,changying,qingnian_lu
28,38,823,27880,beiyunhedong,qingnian_lu
41,38,824,28612,wuzi_xueyuan_lu,qingnian_lu
29,40,825,24166,beiyunhexi,tongzhou_beiguan
36,32,826,27328,jintai_lu,dalianpo
34,38,827,22838,haojiafu,qingnian_lu
33,32,828,27669,dongxiayuan,dalianpo
36,37,829,33129,jintai_lu,lucheng
32,36,830,31233,dalianpo,jintai_lu
39,35,831,28276,shilipu,huangqu
40,35,832,35547,tongzhou_beiguan,huangqu
30,32,833,31891,caofang,dalianpo
30,29,834,35681,caofang,beiyunhexi
33,40,835,27254,dongxiayuan,tongzhou_beiguan
29,40,836,31728,beiyunhexi,tongzhou_beiguan
41,38,837,30522,wuzi_xueyuan_lu,qingnian_lu
29,32,838,35864,beiyunhexi,dalianpo
32,33,839,32215,dalianpo,dongxiayuan
37,30,840,28436,lucheng,caofang
41,37,841,21633,wuzi_xueyuan_lu,lucheng
41,33,842,32280,wuzi_xueyuan_lu,dongxiayuan
31,41,843,30774,changying,wuzi_xueyuan_lu
29,35,844,29996,beiyunhexi,huangqu
34,30,845,34264,haojiafu,caofang
28,34,846,31479,beiyunhedong,haojiafu
29,41,847,29887,beiyunhexi,wuzi_xueyuan_lu
39,38,848,33595,shilipu,qingnian_lu
33,31,849,23561,dongxiayuan,changying
35,40,850,21885,huangqu,tongzhou_beiguan
38,35,851,28586,qingnian_lu,huangqu
28,32,852,22542,beiyunhedong,dalianpo
34,39,853,35853,haojiafu,shilipu
34,33,854,21803,haojiafu,dongxiayuan
28,40,855,28509,beiyunhedong,tongzhou_beiguan
34,32,856,31510,haojiafu,dalianpo
39,38,857,30947,shilipu,qingnian_lu
40,37,858,34331,tongzhou_beiguan,lucheng
37,29,859,24101,lucheng,beiyunhexi
28,41,860,25389,beiyunhedong,wuzi_xueyuan_lu
28,32,861,32117,beiyunhedong,dalianpo
32,39,862,31218,dalianpo,shilipu
34,30,863,32182,haojiafu,caofang
41,34,864,35797,wuzi_xueyuan_lu,haojiafu
38,32,865,27346,qingnian_lu,dalianpo
36,41,866,28321,jintai_lu,wuzi_xueyuan_lu
38,36,867,29887,qingnian_lu,jintai_lu
32,39,868,34482,dalianpo,shilipu
38,36,869,27082,qingnian_lu,jintai_lu
35,32,870,28311,huangqu,dalianpo
37,31,871,25167,lucheng,changying
34,41,872,32601,haojiafu,wuzi_xueyuan_lu
31,40,873,21844,changying,tongzhou_beiguan
29,33,874,28752,beiyunhexi,dongxiayuan
31,35,875,26321,changying,huangqu
31,35,876,23819,changying,huangqu
35,36,877,26393,huangqu,jintai_lu
36,39,878,27519,jintai_lu,shilipu
30,31,879,29814,caofang,changying
33,39,880,35666,dongxiayuan,shilipu
41,30,881,35377,wuzi_xueyuan_lu,caofang
28,33,882,26247,beiyunhedong,dongxiayuan
39,40,883,32589,shilipu,tongzhou_beiguan
29,40,884,26279,beiyunhexi,tongzhou_beiguan
31,32,885,28513,changying,dalianpo
30,40,886,31817,caofang,tongzhou_beiguan
31,36,887,33139,changying,jintai_lu
32,28,888,35094,dalianpo,beiyunhedong
30,28,889,26049,caofang,beiyunhedong
34,37,890,29602,haojiafu,lucheng
31,41,891,34408,changying,wuzi_xueyuan_lu
35,31,892,24462,huangqu,changying
39,40,893,32955,shilipu,tongzhou_beiguan
36,34,894,32828,jintai_lu,haojiafu
41,37,895,29455,wuzi_xueyuan_lu,lucheng
33,38,896,24525,dongxiayuan,qingnian_lu
34,36,897,31199,haojiafu,jintai_lu
30,28,898,35057,caofang,beiyunhedong
29,28,899,32516,beiyunhexi,beiyunhedong
39,29,900,23527,shilipu,beiyunhexi
32,39,901,34481,dalianpo,shilipu
37,35,902,30782,lucheng,huangqu
36,30,903,28816,jintai_lu,caofang
39,35,904,29845,shilipu,huangqu
40,30,905,30740,tongzhou_beiguan,caofang
38,39,906,32491,qingnian_lu,shilipu
39,29,907,24018,shilipu,beiyunhexi
41,32,908,28392,wuzi_xueyuan_lu,dalianpo
30,34,909,27276,caofang,haojiafu
37,33,910,35310,lucheng,dongxiayuan
30,33,911,26502,caofang,dongxiayuan
38,36,912,28906,qingnian_lu,jintai_lu
31,34,913,32909,changying,haojiafu
36,37,914,28073,jintai_lu,lucheng
39,31,915,26165,shilipu,changying
28,32,916,27760,beiyunhedong,dalianpo
28,29,917,25992,beiyunhedong,beiyunhexi
40,38,918,26268,tongzhou_beiguan,qingnian_lu
29,41,919,22333,beiyunhexi,wuzi_xueyuan_lu
37,34,920,25051,lucheng,haojiafu
38,33,921,24355,qingnian_lu,dongxiayuan
34,37,922,35090,haojiafu,lucheng
34,33,923,35255,haojiafu,dongxiayuan
33,34,924,34103,dongxiayuan,haojiafu
35,32,925,22134,huangqu,dalianpo
29,37,926,33355,beiyunhexi,lucheng
41,28,927,25901,wuzi_xueyuan_lu,beiyunhedong
41,34,928,35914,wuzi_xueyuan_lu,haojiafu
38,37,929,31876,qingnian_lu,lucheng
31,39,930,33423,changying,shilipu
39,38,931,26531,shilipu,qingnian_lu
30,36,932,28901,caofang,jintai_lu
32,37,933,31286,dalianpo,lucheng
29,40,934,30016,beiyunhexi,tongzhou_beiguan
36,33,935,29580,jintai_lu,dongxiayuan
30,33,936,28287,caofang,dongxiayuan
30,35,937,23313,caofang,huangqu
29,31,938,32025,beiyunhexi,changying
38,33,939,26437,qingnian_lu,dongxiayuan
33,34,940,25693,dongxiayuan,haojiafu
29,30,941,22598,beiyunhexi,caofang
41,30,942,28874,wuzi_xueyuan_lu,caofang
29,37,943,27421,beiyunhexi,lucheng
39,32,944,34268,shilipu,dalianpo
38,34,945,29343,qingnian_lu,haojiafu
31,29,946,23002,changying,beiyunhexi
39,33,947,27735,shilipu,dongxiayuan
37,33,948,35529,lucheng,dongxiayuan
29,36,949,23809,beiyunhexi,jintai_lu
35,32,950,28014,huangqu,dalianpo
38,29,951,35054,qingnian_lu,beiyunhexi
29,38,952,34163,beiyunhexi,qingnian_lu
33,34,953,30621,dongxiayuan,haojiafu
29,35,954,29682,beiyunhexi,huangqu
38,37,955,34096,qingnian_lu,lucheng
36,29,956,23818,jintai_lu,beiyunhexi
40,34,957,23409,tongzhou_beiguan,haojiafu
38,36,958,32678,qingnian_lu,jintai_lu
34,36,959,23385,haojiafu,jintai_lu
32,36,960,24151,dalianpo,jintai_lu
32,34,961,26969,dalianpo,haojiafu
31,41,962,27797,changying,wuzi_xueyuan_lu
32,33,963,34763,dalianpo,dongxiayuan
29,28,964,33863,beiyunhexi,beiyunhedong
32,29,965,31304,dalianpo,beiyunhexi
35,33,966,29748,huangqu,dongxiayuan
39,33,967,35189,shilipu,dongxiayuan
40,29,968,35255,tongzhou_beiguan,beiyunhexi
28,33,969,22477,beiyunhedong,dongxiayuan
28,34,970,35767,beiyunhedong,haojiafu
40,35,971,25369,tongzhou_beiguan,huangqu
32,41,972,25092,dalianpo,wuzi_xueyuan_lu
35,39,973,21835,huangqu,shilipu
30,36,974,35438,caofang,jintai_lu
29,39,975,31751,beiyunhexi,shilipu
34,31,976,24469,haojiafu,changying
36,30,977,31755,jintai_lu,caofang
30,35,978,32157,caofang,huangqu
41,28,979,30806,wuzi_xueyuan_lu,beiyunhedong
36,38,980,32091,jintai_lu,qingnian_lu
39,38,981,28960,shilipu,qingnian_lu
40,32,982,34130,tongzhou_beiguan,dalianpo
28,35,983,22078,beiyunhedong,huangqu
40,30,984,34277,tongzhou_beiguan,caofang
37,39,985,24948,lucheng,shilipu
34,39,986,31269,haojiafu,shilipu
31,29,987,30490,changying,beiyunhexi
34,35,988,34708,haojiafu,huangqu
39,41,989,26931,shilipu,wuzi_xueyuan_lu
32,33,990,26216,dalianpo,dongxiayuan
29,40,991,23604,beiyunhexi,tongzhou_beiguan
29,38,992,25039,beiyunhexi,qingnian_lu
37,32,993,23622,lucheng,dalianpo
30,36,994,29483,caofang,jintai_lu
30,33,995,31154,caofang,dongxiayuan
37,40,996,34632,lucheng,tongzhou_beiguan
39,33,997,30976,shilipu,dongxiayuan
39,30,998,22320,shilipu,caofang
31,36,999,27332,changying,jintai_lu
28,35,1000,30674,beiyunhedong,huangqu
34,28,1001,24209,haojiafu,beiyunhedong
40,37,1002,23388,tongzhou_beiguan,lucheng
34,38,1003,26511,haojiafu,qingnian_lu
28,36,1004,22803,beiyunhedong,jintai_lu
34,32,1005,35272,haojiafu,dalianpo
36,38,1006,26245,jintai_lu,qingnian_lu
32,29,1007,22300,dalianpo,beiyunhexi
41,39,1008,26487,wuzi_xueyuan_lu,shilipu
34,29,1009,31470,haojiafu,beiyunhexi
36,35,1010,25221,jintai_lu,huangqu
35,40,1011,32346,huangqu,tongzhou_beiguan
29,41,1012,25540,beiyunhexi,wuzi_xueyuan_lu
39,35,1013,29611,shilipu,huangqu
40,38,1014,34081,tongzhou_beiguan,qingnian_lu
38,37,1015,35422,qingnian_lu,lucheng
39,41,1016,29672,shilipu,wuzi_xueyuan_lu
31,39,1017,24688,changying,shilipu
35,30,1018,26909,huangqu,caofang
38,33,1019,34045,qingnian_lu,dongxiayuan
40,37,1020,35680,tongzhou_beiguan,lucheng
36,39,1021,30346,jintai_lu,shilipu
40,34,1022,22174,tongzhou_beiguan,haojiafu
32,39,1023,27968,dalianpo,shilipu
34,36,1024,23550,haojiafu,jintai_lu
35,33,1025,34186,huangqu,dongxiayuan
36,38,1026,33755,jintai_lu,qingnian_lu
31,35,1027,33503,changying,huangqu
29,39,1028,35973,beiyunhexi,shilipu
36,28,1029,33059,jintai_lu,beiyunhedong
36,29,1030,24887,jintai_lu,beiyunhexi
35,29,1031,24891,huangqu,beiyunhexi
36,40,1032,27675,jintai_lu,tongzhou_beiguan
35,29,1033,24406,huangqu,beiyunhexi
35,34,1034,34146,huangqu,haojiafu
32,36,1035,25003,dalianpo,jintai_lu
40,39,1036,25472,tongzhou_beiguan,shilipu
31,28,1037,24799,changying,beiyunhedong
37,29,1038,24919,lucheng,beiyunhexi
40,34,1039,29675,tongzhou_beiguan,haojiafu
31,35,1040,35592,changying,huangqu
29,32,1041,31944,beiyunhexi,dalianpo
37,36,1042,34980,lucheng,jintai_lu
36,33,1043,24391,jintai_lu,dongxiayuan
30,35,1044,31843,caofang,huangqu
28,40,1045,33638,beiyunhedong,tongzhou_beiguan
36,40,1046,30402,jintai_lu,tongzhou_beiguan
34,30,1047,29565,haojiafu,caofang
40,38,1048,26665,tongzhou_beiguan,qingnian_lu
28,31,1049,25327,beiyunhedong,changying
41,29,1050,25561,wuzi_xueyuan_lu,beiyunhexi
32,38,1051,24857,dalianpo,qingnian_lu
37,31,1052,26904,lucheng,changying
29,41,1053,26014,beiyunhexi,wuzi_xueyuan_lu
33,38,1054,28147,dongxiayuan,qingnian_lu
35,38,1055,35029,huangqu,qingnian_lu
32,36,1056,35416,dalianpo,jintai_lu
29,33,1057,34213,beiyunhexi,dongxiayuan
35,29,1058,24325,huangqu,beiyunhexi
37,32,1059,34836,lucheng,dalianpo
36,40,1060,28447,jintai_lu,tongzhou_beiguan
29,39,1061,33053,beiyunhexi,shilipu
29,33,1062,35929,beiyunhexi,dongxiayuan
37,39,1063,22927,lucheng,shilipu
40,38,1064,35584,tongzhou_beiguan,qingnian_lu
33,37,1065,25093,dongxiayuan,lucheng
41,30,1066,22072,wuzi_xueyuan_lu,caofang
32,33,1067,22695,dalianpo,dongxiayuan
33,37,1068,33840,dongxiayuan,lucheng
36,29,1069,22019,jintai_lu,beiyunhexi
39,41,1070,23331,shilipu,wuzi_xueyuan_lu
40,30,1071,31904,tongzhou_beiguan,caofang
31,33,1072,22556,changying,dongxiayuan
29,38,1073,32668,beiyunhexi,qingnian_lu
38,28,1074,23392,qingnian_lu,beiyunhedong
31,28,1075,32045,changying,beiyunhedong
31,28,1076,25890,changying,beiyunhedong
34,33,1077,29675,haojiafu,dongxiayuan
36,28,1078,33670,jintai_lu,beiyunhedong
40,28,1079,35591,tongzhou_beiguan,beiyunhedong
33,36,1080,24511,dongxiayuan,jintai_lu
33,35,1081,33805,dongxiayuan,huangqu
40,39,1082,32517,tongzhou_beiguan,shilipu
32,29,1083,35823,dalianpo,beiyunhexi
38,37,1084,26353,qingnian_lu,lucheng
32,30,1085,35254,dalianpo,caofang
31,28,1086,29167,changying,beiyunhedong
35,36,1087,22886,huangqu,jintai_lu
30,33,1088,29880,caofang,dongxiayuan
32,34,1089,27250,dalianpo,haojiafu
38,30,1090,35849,qingnian_lu,caofang
35,28,1091,23688,huangqu,beiyunhedong
40,33,1092,34013,tongzhou_beiguan,dongxiayuan
36,33,1093,31063,jintai_lu,dongxiayuan
29,38,1094,22435,beiyunhexi,qingnian_lu
32,33,1095,32780,dalianpo,dongxiayuan
41,28,1096,26623,wuzi_xueyuan_lu,beiyunhedong
30,29,1097,33349,caofang,beiyunhexi
35,37,1098,24852,huangqu,lucheng
33,28,1099,29850,dongxiayuan,beiyunhedong
35,30,1100,23055,huangqu,caofang
31,40,1101,26186,changying,tongzhou_beiguan
36,38,1102,33619,jintai_lu,qingnian_lu
31,34,1103,30543,changying,haojiafu
34,28,1104,34474,haojiafu,beiyunhedong
33,40,1105,22958,dongxiayuan,tongzhou_beiguan
35,28,1106,32216,huangqu,beiyunhedong
36,33,1107,25616,jintai_lu,dongxiayuan
36,35,1108,27869,jintai_lu,huangqu
30,35,1109,27246,caofang,huangqu
37,29,1110,35977,lucheng,beiyunhexi
33,32,1111,24633,dongxiayuan,dalianpo
32,40,1112,28628,dalianpo,tongzhou_beiguan
41,32,1113,25406,wuzi_xueyuan_lu,dalianpo
28,37,1114,21706,beiyunhedong,lucheng
39,29,1115,33794,shilipu,beiyunhexi
29,30,1116,32423,beiyunhexi,caofang
35,36,1117,26299,huangqu,jintai_lu
36,31,1118,29154,jintai_lu,changying
33,30,1119,23758,dongxiayuan,caofang
37,36,1120,35611,lucheng,jintai_lu
38,29,1121,29680,qingnian_lu,beiyunhexi
39,36,1122,30932,shilipu,jintai_lu
31,34,1123,23033,changying,haojiafu
32,33,1124,33112,dalianpo,dongxiayuan
40,41,1125,24497,tongzhou_beiguan,wuzi_xueyuan_lu
33,28,1126,22537,dongxiayuan,beiyunhedong
35,36,1127,33226,huangqu,jintai_lu
37,30,1128,22168,lucheng,caofang
40,41,1129,22515,tongzhou_beiguan,wuzi_xueyuan_lu
35,34,1130,23408,huangqu,haojiafu
33,35,1131,22318,dongxiayuan,huangqu
38,37,1132,31034,qingnian_lu,lucheng
29,36,1133,24335,beiyunhexi,jintai_lu
41,29,1134,22810,wuzi_xueyuan_lu,beiyunhexi
32,28,1135,35057,dalianpo,beiyunhedong
41,37,1136,27056,wuzi_xueyuan_lu,lucheng
37,40,1137,33599,lucheng,tongzhou_beiguan
41,36,1138,35256,wuzi_xueyuan_lu,jintai_lu
39,28,1139,28474,shilipu,beiyunhedong
38,34,1140,22708,qingnian_lu,haojiafu
31,32,1141,25810,changying,dalianpo
30,38,1142,33273,caofang,qingnian_lu
29,32,1143,30633,beiyunhexi,dalianpo
31,39,1144,23648,changying,shilipu
36,32,1145,24121,jintai_lu,dalianpo
38,41,1146,35467,qingnian_lu,wuzi_xueyuan_lu
36,29,1147,24109,jintai_lu,beiyunhexi
38,34,1148,24333,qingnian_lu,haojiafu
28,33,1149,27994,beiyunhedong,dongxiayuan
36,34,1150,32749,jintai_lu,haojiafu
34,33,1151,32290,haojiafu,dongxiayuan
29,41,1152,23651,beiyunhexi,wuzi_xueyuan_lu
37,38,1153,32187,lucheng,qingnian_lu
39,30,1154,25001,shilipu,caofang
32,37,1155,32011,dalianpo,lucheng
40,39,1156,28626,tongzhou_beiguan,shilipu
41,30,1157,24012,wuzi_xueyuan_lu,caofang
28,37,1158,21648,beiyunhedong,lucheng
34,36,1159,30769,haojiafu,jintai_lu
30,39,1160,32135,caofang,shilipu
32,33,1161,31605,dalianpo,dongxiayuan
41,37,1162,28940,wuzi_xueyuan_lu,lucheng
38,34,1163,30534,qingnian_lu,haojiafu
36,34,1164,21655,jintai_lu,haojiafu
28,32,1165,35198,beiyunhedong,dalianpo
28,32,1166,35216,beiyunhedong,dalianpo
35,36,1167,22984,huangqu,jintai_lu
40,33,1168,21964,tongzhou_beiguan,dongxiayuan
35,37,1169,23840,huangqu,lucheng
34,28,1170,27895,haojiafu,beiyunhedong
28,31,1171,29201,beiyunhedong,changying
35,31,1172,30529,huangqu,changying
31,40,1173,27726,changying,tongzhou_beiguan
41,38,1174,23452,wuzi_xueyuan_lu,qingnian_lu
34,30,1175,29035,haojiafu,caofang
33,40,1176,25321,dongxiayuan,tongzhou_beiguan
30,34,1177,24038,caofang,haojiafu
34,38,1178,25897,haojiafu,qingnian_lu
36,32,1179,29005,jintai_lu,dalianpo
39,28,1180,32475,shilipu,beiyunhedong
30,31,1181,23849,caofang,changying
34,38,1182,29616,haojiafu,qingnian_lu
30,33,1183,23634,caofang,dongxiayuan
38,28,1184,24819,qingnian_lu,beiyunhedong
32,39,1185,28432,dalianpo,shilipu
36,28,1186,35548,jintai_lu,beiyunhedong
33,40,1187,30836,dongxiayuan,tongzhou_beiguan
29,30,1188,26962,beiyunhexi,caofang
37,34,1189,30430,lucheng,haojiafu
